Parent Title 2017,Hierarchy Level 2017,Parent Title 2018,Hierarchy Level 2018,Child Title 2017,Child Title 2018,Child Hierarchy Level 2017,Child Hierarchy Level 2018,Semantic Similarity Score
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,"PART I—RECORDS, STATEMENTS, AND   SPECIAL RETURNS",PART VI—EXTE NSION O F TI ME F OR FI LING RETU RNS,4.Part,4.Part,0.79822886
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART II—TAX RETURNS OR STATEMENTS,"PART I—RECO RDS, STATEME NTS, AN D",4.Part,4.Part,0.7667463
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART II—TAX RETURNS OR STATEMENTS,PART II—T AX RETU RNS O R S TATEME NTS,4.Part,4.Part,0.845332
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART II—TAX RETURNS OR STATEMENTS,PART III—I NFORMATION RETU RNS,4.Part,4.Part,0.77342004
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART II—TAX RETURNS OR STATEMENTS,PART IV—S IGNING AN D VE RIF YING O F RETU RNS AN D OT HER DOCU MENTS,4.Part,4.Part,0.8087663
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART II—TAX RETURNS OR STATEMENTS,PART V—TI ME F OR FI LING RETU RNS AN D OTHER DOCU MENTS,4.Part,4.Part,0.8251305
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART II—TAX RETURNS OR STATEMENTS,PART VI—EXTE NSION O F TI ME F OR FI LING RETU RNS,4.Part,4.Part,0.83492684
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART III—INFORMATION RETURNS,"PART I—RECO RDS, STATEME NTS, AN D",4.Part,4.Part,0.69958127
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART III—INFORMATION RETURNS,PART II—T AX RETU RNS O R S TATEME NTS,4.Part,4.Part,0.7823007
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART III—INFORMATION RETURNS,PART III—I NFORMATION RETU RNS,4.Part,4.Part,0.85162437
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART III—INFORMATION RETURNS,PART IV—S IGNING AN D VE RIF YING O F RETU RNS AN D OT HER DOCU MENTS,4.Part,4.Part,0.7516781
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART III—INFORMATION RETURNS,PART V—TI ME F OR FI LING RETU RNS AN D OTHER DOCU MENTS,4.Part,4.Part,0.7371852
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART III—INFORMATION RETURNS,PART VI—EXTE NSION O F TI ME F OR FI LING RETU RNS,4.Part,4.Part,0.7876839
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART IV—SIGNING AND VERIFYING OF   RETURNS AND OTHER DOCUMENTS,"PART I—RECO RDS, STATEME NTS, AN D",4.Part,4.Part,0.6892539
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART IV—SIGNING AND VERIFYING OF   RETURNS AND OTHER DOCUMENTS,PART II—T AX RETU RNS O R S TATEME NTS,4.Part,4.Part,0.70654684
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART IV—SIGNING AND VERIFYING OF   RETURNS AND OTHER DOCUMENTS,PART III—I NFORMATION RETU RNS,4.Part,4.Part,0.7322291
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART IV—SIGNING AND VERIFYING OF   RETURNS AND OTHER DOCUMENTS,PART IV—S IGNING AN D VE RIF YING O F RETU RNS AN D OT HER DOCU MENTS,4.Part,4.Part,0.82568544
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART IV—SIGNING AND VERIFYING OF   RETURNS AND OTHER DOCUMENTS,PART V—TI ME F OR FI LING RETU RNS AN D OTHER DOCU MENTS,4.Part,4.Part,0.80268353
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART IV—SIGNING AND VERIFYING OF   RETURNS AND OTHER DOCUMENTS,PART VI—EXTE NSION O F TI ME F OR FI LING RETU RNS,4.Part,4.Part,0.7898927
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART V—TIME FOR FILING RETURNS AND   OTHER DOCUMENTS,"PART I—RECO RDS, STATEME NTS, AN D",4.Part,4.Part,0.7284514
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART V—TIME FOR FILING RETURNS AND   OTHER DOCUMENTS,PART II—T AX RETU RNS O R S TATEME NTS,4.Part,4.Part,0.7472687
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART V—TIME FOR FILING RETURNS AND   OTHER DOCUMENTS,PART III—I NFORMATION RETU RNS,4.Part,4.Part,0.7331054
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART V—TIME FOR FILING RETURNS AND   OTHER DOCUMENTS,PART IV—S IGNING AN D VE RIF YING O F RETU RNS AN D OT HER DOCU MENTS,4.Part,4.Part,0.8277961
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART V—TIME FOR FILING RETURNS AND   OTHER DOCUMENTS,PART V—TI ME F OR FI LING RETU RNS AN D OTHER DOCU MENTS,4.Part,4.Part,0.8868525
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART V—TIME FOR FILING RETURNS AND   OTHER DOCUMENTS,PART VI—EXTE NSION O F TI ME F OR FI LING RETU RNS,4.Part,4.Part,0.8285916
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VI—EXTENSION OF TIME FOR FILING   RETURNS,"PART I—RECO RDS, STATEME NTS, AN D",4.Part,4.Part,0.7351244
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VI—EXTENSION OF TIME FOR FILING   RETURNS,PART II—T AX RETU RNS O R S TATEME NTS,4.Part,4.Part,0.7808168
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VI—EXTENSION OF TIME FOR FILING   RETURNS,PART III—I NFORMATION RETU RNS,4.Part,4.Part,0.7861297
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VI—EXTENSION OF TIME FOR FILING   RETURNS,PART IV—S IGNING AN D VE RIF YING O F RETU RNS AN D OT HER DOCU MENTS,4.Part,4.Part,0.86080766
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VI—EXTENSION OF TIME FOR FILING   RETURNS,PART V—TI ME F OR FI LING RETU RNS AN D OTHER DOCU MENTS,4.Part,4.Part,0.8577864
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VI—EXTENSION OF TIME FOR FILING   RETURNS,PART VI—EXTE NSION O F TI ME F OR FI LING RETU RNS,4.Part,4.Part,0.9089383
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VII—PLACE FOR FILING RETURNS   OR OTHER DOCUMENTS,"PART I—RECO RDS, STATEME NTS, AN D",4.Part,4.Part,0.7130556
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VII—PLACE FOR FILING RETURNS   OR OTHER DOCUMENTS,PART II—T AX RETU RNS O R S TATEME NTS,4.Part,4.Part,0.74352485
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VII—PLACE FOR FILING RETURNS   OR OTHER DOCUMENTS,PART III—I NFORMATION RETU RNS,4.Part,4.Part,0.73184896
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VII—PLACE FOR FILING RETURNS   OR OTHER DOCUMENTS,PART IV—S IGNING AN D VE RIF YING O F RETU RNS AN D OT HER DOCU MENTS,4.Part,4.Part,0.82276183
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VII—PLACE FOR FILING RETURNS   OR OTHER DOCUMENTS,PART V—TI ME F OR FI LING RETU RNS AN D OTHER DOCU MENTS,4.Part,4.Part,0.87179375
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VII—PLACE FOR FILING RETURNS   OR OTHER DOCUMENTS,PART VI—EXTE NSION O F TI ME F OR FI LING RETU RNS,4.Part,4.Part,0.8498563
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VIII—DESIGNATION OF INCOME TAX   PAYMENTS TO PRESIDENTIAL ELECTION,"PART I—RECO RDS, STATEME NTS, AN D",4.Part,4.Part,0.7399275
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VIII—DESIGNATION OF INCOME TAX   PAYMENTS TO PRESIDENTIAL ELECTION,PART II—T AX RETU RNS O R S TATEME NTS,4.Part,4.Part,0.7594224
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VIII—DESIGNATION OF INCOME TAX   PAYMENTS TO PRESIDENTIAL ELECTION,PART III—I NFORMATION RETU RNS,4.Part,4.Part,0.751199
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VIII—DESIGNATION OF INCOME TAX   PAYMENTS TO PRESIDENTIAL ELECTION,PART IV—S IGNING AN D VE RIF YING O F RETU RNS AN D OT HER DOCU MENTS,4.Part,4.Part,0.8462852
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VIII—DESIGNATION OF INCOME TAX   PAYMENTS TO PRESIDENTIAL ELECTION,PART V—TI ME F OR FI LING RETU RNS AN D OTHER DOCU MENTS,4.Part,4.Part,0.8293491
Subchapter A—Returns and Records,3.Subchapter,Subchapter A—Returns and Records,3.Subchapter,PART VIII—DESIGNATION OF INCOME TAX   PAYMENTS TO PRESIDENTIAL ELECTION,PART VI—EXTE NSION O F TI ME F OR FI LING RETU RNS,4.Part,4.Part,0.8636415
CHAPTER 62—TIME AND PLACE FOR PAYING TAX,2.Chapter,CHAPTER 62—TIME AND PLACE FOR PAYING TAX,2.Chapter,Subchapter A—Place and Due Date for   Payment of Tax,Subchapter A—Place and Due Date for Payment of Tax,3.Subchapter,3.Subchapter,1.0000001
CHAPTER 62—TIME AND PLACE FOR PAYING TAX,2.Chapter,CHAPTER 62—TIME AND PLACE FOR PAYING TAX,2.Chapter,Subchapter A—Place and Due Date for   Payment of Tax,Subchapter B—Extensions of Time for Payment,3.Subchapter,3.Subchapter,0.84337413
CHAPTER 62—TIME AND PLACE FOR PAYING TAX,2.Chapter,CHAPTER 62—TIME AND PLACE FOR PAYING TAX,2.Chapter,Subchapter B—Extensions of Time for Payment,Subchapter A—Place and Due Date for Payment of Tax,3.Subchapter,3.Subchapter,0.84337413
CHAPTER 62—TIME AND PLACE FOR PAYING TAX,2.Chapter,CHAPTER 62—TIME AND PLACE FOR PAYING TAX,2.Chapter,Subchapter B—Extensions of Time for Payment,Subchapter B—Extensions of Time for Payment,3.Subchapter,3.Subchapter,1.0000001
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter A—In General,Subchapter A—In General,3.Subchapter,3.Subchapter,1.0
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter A—In General,"Subchapter B—Deficiency Procedures in the Case of Income, Estate, Gift, and Certain Ex-",3.Subchapter,3.Subchapter,0.7489975
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter A—In General,Subchapter C—T reatment of P artnerships,3.Subchapter,3.Subchapter,0.8068776
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,"Subchapter B—Deficiency Procedures in the   Case of Income, Estate, Gift, and Certain Ex -",Subchapter A—In General,3.Subchapter,3.Subchapter,0.7489975
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,"Subchapter B—Deficiency Procedures in the   Case of Income, Estate, Gift, and Certain Ex -","Subchapter B—Deficiency Procedures in the Case of Income, Estate, Gift, and Certain Ex-",3.Subchapter,3.Subchapter,0.9999998
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,"Subchapter B—Deficiency Procedures in the   Case of Income, Estate, Gift, and Certain Ex -",Subchapter C—T reatment of P artnerships,3.Subchapter,3.Subchapter,0.81051517
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter C—Treatment of Partnerships,Subchapter A—In General,3.Subchapter,3.Subchapter,0.77441895
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter C—Treatment of Partnerships,"Subchapter B—Deficiency Procedures in the Case of Income, Estate, Gift, and Certain Ex-",3.Subchapter,3.Subchapter,0.78104174
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter C—Treatment of Partnerships,Subchapter C—T reatment of P artnerships,3.Subchapter,3.Subchapter,0.9092162
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter A—General Provisions,Subchapter A—In General,3.Subchapter,3.Subchapter,0.9416921
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter A—General Provisions,"Subchapter B—Deficiency Procedures in the Case of Income, Estate, Gift, and Certain Ex-",3.Subchapter,3.Subchapter,0.7558755
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter A—General Provisions,Subchapter C—T reatment of P artnerships,3.Subchapter,3.Subchapter,0.7973174
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter B—Receipt of Payment,Subchapter A—In General,3.Subchapter,3.Subchapter,0.7764988
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter B—Receipt of Payment,"Subchapter B—Deficiency Procedures in the Case of Income, Estate, Gift, and Certain Ex-",3.Subchapter,3.Subchapter,0.8103892
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter B—Receipt of Payment,Subchapter C—T reatment of P artnerships,3.Subchapter,3.Subchapter,0.81593966
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter C—Lien for Taxes,Subchapter A—In General,3.Subchapter,3.Subchapter,0.78743553
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter C—Lien for Taxes,"Subchapter B—Deficiency Procedures in the Case of Income, Estate, Gift, and Certain Ex-",3.Subchapter,3.Subchapter,0.78893787
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter C—Lien for Taxes,Subchapter C—T reatment of P artnerships,3.Subchapter,3.Subchapter,0.8870127
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter D—Seizure of Property for   Collection of Taxes,Subchapter A—In General,3.Subchapter,3.Subchapter,0.72487205
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter D—Seizure of Property for   Collection of Taxes,"Subchapter B—Deficiency Procedures in the Case of Income, Estate, Gift, and Certain Ex-",3.Subchapter,3.Subchapter,0.8055192
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter D—Seizure of Property for   Collection of Taxes,Subchapter C—T reatment of P artnerships,3.Subchapter,3.Subchapter,0.81436867
CHAPTER 67—INTEREST,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter A—Interest on Underpayments,Subchapter A—In General,3.Subchapter,3.Subchapter,0.8579228
CHAPTER 67—INTEREST,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter A—Interest on Underpayments,"Subchapter B—Deficiency Procedures in the Case of Income, Estate, Gift, and Certain Ex-",3.Subchapter,3.Subchapter,0.8318693
CHAPTER 67—INTEREST,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter A—Interest on Underpayments,Subchapter C—T reatment of P artnerships,3.Subchapter,3.Subchapter,0.8613535
CHAPTER 67—INTEREST,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter B—Interest on Overpayments,Subchapter A—In General,3.Subchapter,3.Subchapter,0.80729085
CHAPTER 67—INTEREST,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter B—Interest on Overpayments,"Subchapter B—Deficiency Procedures in the Case of Income, Estate, Gift, and Certain Ex-",3.Subchapter,3.Subchapter,0.8491523
CHAPTER 67—INTEREST,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter B—Interest on Overpayments,Subchapter C—T reatment of P artnerships,3.Subchapter,3.Subchapter,0.8518473
CHAPTER 67—INTEREST,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter C—Determination of Interest Rate;   Compounding of Interest,Subchapter A—In General,3.Subchapter,3.Subchapter,0.73337126
CHAPTER 67—INTEREST,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter C—Determination of Interest Rate;   Compounding of Interest,"Subchapter B—Deficiency Procedures in the Case of Income, Estate, Gift, and Certain Ex-",3.Subchapter,3.Subchapter,0.7808678
CHAPTER 67—INTEREST,2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter C—Determination of Interest Rate;   Compounding of Interest,Subchapter C—T reatment of P artnerships,3.Subchapter,3.Subchapter,0.87341565
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter A—In General,Subchapter A—General Provisions,3.Subchapter,3.Subchapter,0.9416921
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter A—In General,Subchapter B—Receipt of P ayment,3.Subchapter,3.Subchapter,0.8051701
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter A—In General,Subchapter C—Lien for Taxes,3.Subchapter,3.Subchapter,0.78743553
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter A—In General,Subchapter D—Seizure of Property for Collection of Taxes,3.Subchapter,3.Subchapter,0.72487205
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter A—In General,Subchapter E—Repealed],3.Subchapter,3.Subchapter,0.8009536
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,"Subchapter B—Deficiency Procedures in the   Case of Income, Estate, Gift, and Certain Ex -",Subchapter A—General Provisions,3.Subchapter,3.Subchapter,0.7558755
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,"Subchapter B—Deficiency Procedures in the   Case of Income, Estate, Gift, and Certain Ex -",Subchapter B—Receipt of P ayment,3.Subchapter,3.Subchapter,0.8349888
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,"Subchapter B—Deficiency Procedures in the   Case of Income, Estate, Gift, and Certain Ex -",Subchapter C—Lien for Taxes,3.Subchapter,3.Subchapter,0.78893787
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,"Subchapter B—Deficiency Procedures in the   Case of Income, Estate, Gift, and Certain Ex -",Subchapter D—Seizure of Property for Collection of Taxes,3.Subchapter,3.Subchapter,0.8055192
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,"Subchapter B—Deficiency Procedures in the   Case of Income, Estate, Gift, and Certain Ex -",Subchapter E—Repealed],3.Subchapter,3.Subchapter,0.73067313
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter C—Treatment of Partnerships,Subchapter A—General Provisions,3.Subchapter,3.Subchapter,0.7817975
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter C—Treatment of Partnerships,Subchapter B—Receipt of P ayment,3.Subchapter,3.Subchapter,0.8238806
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter C—Treatment of Partnerships,Subchapter C—Lien for Taxes,3.Subchapter,3.Subchapter,0.8640753
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter C—Treatment of Partnerships,Subchapter D—Seizure of Property for Collection of Taxes,3.Subchapter,3.Subchapter,0.77658165
CHAPTER 63—ASSESSMENT,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter C—Treatment of Partnerships,Subchapter E—Repealed],3.Subchapter,3.Subchapter,0.7554798
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter A—General Provisions,Subchapter A—General Provisions,3.Subchapter,3.Subchapter,0.9999998
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter A—General Provisions,Subchapter B—Receipt of P ayment,3.Subchapter,3.Subchapter,0.8136843
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter A—General Provisions,Subchapter C—Lien for Taxes,3.Subchapter,3.Subchapter,0.7861245
CHAPTER 64—COLLECTION,2.Chapter,CHAPTER 64—COLLECTION,2.Chapter,Subchapter A—General Provisions,Subchapter D—Seizure of Property for Collection of Taxes,3.Subchapter,3.Subchapter,0.73775876
